0	4.75523
1	4.69635
2	4.58711
3	4.57451
4	4.51414
5	4.59422
6	4.6507
7	4.71834
8	4.76166
9	4.77619
10	4.81894
11	4.77478
12	4.7792
13	4.6303
14	4.57925
15	4.54686
16	4.56349
17	4.65369
18	4.68156
19	4.78011
20	4.79554
21	4.7944
22	4.74962
23	4.75876
24	4.67796
25	4.58846
26	4.56819
27	4.56441
28	4.65679
29	4.64979
30	4.76556
31	4.77075
32	4.81068
33	4.83298
34	4.77558
35	4.7603
36	4.64499
37	4.59146
38	4.53412
39	4.60533
40	4.66735
41	4.72355
42	4.76177
43	4.80265
44	4.77234
45	4.75606
46	4.75773
47	4.64838
48	4.63586
49	4.51852
50	4.56306
51	4.59138
52	4.66454
53	4.76014
54	4.82457
55	4.76564
56	4.78294
57	4.7574
58	4.66735
59	4.65191
60	4.55493
61	4.54075
62	4.58317
63	4.64319
64	4.70118
65	4.75947
66	4.80651
67	4.78183
68	4.79902
69	4.76918
70	4.68428
71	4.61594
72	4.56807
73	4.52052
74	4.62148
75	4.68123
76	4.69351
77	4.75931
78	4.8122
79	4.7823
80	4.74418
81	4.72881
82	4.64678
83	4.54721
84	4.53634
85	4.57906
86	4.60506
87	4.70727
88	4.773
89	4.79131
90	4.80169
91	4.75906
92	4.72695
93	4.65015
94	4.60038
95	4.57793
96	4.58408
97	4.60284
98	4.66942
99	4.72741
100	4.78064
101	4.79293
102	4.81163
103	4.78512
104	4.69728
105	4.64587
106	4.54688
107	4.53097
108	4.60031
109	4.62817
110	4.7137
111	4.72968
112	4.77848
113	4.80273
114	4.83738
115	4.73812
116	4.66721
117	4.58844
118	4.53804
119	4.5829
120	4.61487
121	4.66536
122	4.70478
123	4.73756
124	4.78069
125	4.78988
126	4.77271
127	4.68572
128	4.58865
129	4.55545
130	4.50527
131	4.56851
132	4.67042
133	4.70147
134	4.76393
135	4.78151
136	4.7767
137	4.81672
138	4.71784
139	4.56806
140	4.53085
141	4.53636
142	4.59806
143	4.65132
144	4.72607
145	4.74939
146	4.77084
147	4.77439
148	4.75583
149	4.74313
150	4.66541
151	4.57765
152	4.51843
153	4.52545
154	4.5875
155	4.71388
156	4.71995
157	4.76522
158	4.74256
159	4.72107
160	4.73094
161	4.67655
162	4.62542
163	4.57299
164	4.58063
165	4.59173
166	4.70602
167	4.72418
168	4.80735
169	4.79106
170	4.78124
171	4.75541
172	4.68106
173	4.65148
174	4.58597
175	4.55119
176	4.61251
177	4.6785
178	4.72913
179	4.76366
180	4.78186
181	4.75913
182	4.7316
183	4.64939
184	4.62008
185	4.59472
186	4.59442
187	4.62661
188	4.67166
189	4.7642
190	4.7681
191	4.79265
192	4.74591
193	4.7396
194	4.65921
195	4.60633
196	4.54447
197	4.58443
198	4.64337
199	4.6866
200	4.77891
201	4.77833
202	4.79301
203	4.75507
204	4.71255
205	4.685
206	4.6502
207	4.63312
208	4.58366
209	4.61909
210	4.70345
211	4.76644
212	4.78776
213	4.77234
214	4.73487
215	4.6926
216	4.6712
217	4.62774
218	4.64301
219	4.64351
220	4.67814
221	4.74452
222	4.76257
223	4.82853
224	4.77622
225	4.74528
226	4.70189
227	4.66278
228	4.66156
229	4.63985
230	4.63757
231	4.6981
232	4.75383
233	4.77979
234	4.77673
235	4.73469
236	4.69103
237	4.65404
238	4.61394
239	4.62321
240	4.65989
241	4.70158
242	4.72031
243	4.72898
244	4.74827
245	4.75618
246	4.70763
247	4.69336
248	4.66692
249	4.67418
250	4.68783
251	4.69293
252	4.7363
253	4.74357
254	4.76734
255	4.74239
256	4.73499
257	4.70454
258	4.68743
259	4.64228
260	4.63484
261	4.66267
262	4.69355
263	4.74749
264	4.72858
265	4.73316
266	4.72043
267	4.69327
268	4.6616
269	4.62289
270	4.6322
271	4.65724
272	4.66989
273	4.67262
274	4.65768
275	4.70577
276	4.73653
277	4.74109
278	4.69356
279	4.6684
280	4.66076
281	4.66534
282	4.67733
283	4.67405
284	4.69526
285	4.68681
286	4.69691
287	4.68653
288	4.69621
289	4.66898
290	4.66361
291	4.63111
292	4.58198
293	4.59588
294	4.60649
295	4.67404
296	4.6965
297	4.71467
298	4.7092
299	4.66026
300	4.64913
301	4.57519
302	4.60886
303	4.60119
304	4.67844
305	4.7166
306	4.71683
307	4.72188
308	4.71505
309	4.69315
310	4.65813
311	4.64134
312	4.68031
313	4.68502
314	4.71335
315	4.72586
316	4.72484
317	4.71206
318	4.71928
319	4.71497
320	4.71687
321	4.6842
322	4.69161
323	4.67157
324	4.695
325	4.71183
326	4.74539
327	4.71702
328	4.72033
329	4.73067
330	4.69836
331	4.64028
332	4.6416
333	4.66062
334	4.70986
335	4.70509
336	4.73815
337	4.73758
338	4.74688
339	4.72341
340	4.70115
341	4.67486
342	4.66522
343	4.66739
344	4.66133
345	4.67326
346	4.59259
347	4.49462
348	4.5834
349	4.7225
350	4.72287
351	4.70206
352	4.68023
353	4.67099
354	4.66513
355	4.68137
356	4.69249
357	4.70115
358	4.72394
359	4.69931
360	4.63076
361	4.70349
362	4.70966
363	4.70063
364	4.7002
365	4.69991
366	4.69798
367	4.67856
368	4.7436
369	4.52629
370	4.61042
371	4.72654
372	4.73829
373	4.72931
374	4.71193
375	4.69803
376	4.6897
377	4.70086
378	4.7117
379	4.72707
380	4.72063
381	4.73167
382	4.7145
383	4.70426
384	4.68074
385	4.67823
386	4.69028
387	4.71565
388	4.70475
389	4.73011
390	4.73044
391	4.74712
392	4.72619
393	4.7138
394	4.68173
395	4.67668
396	4.66571
397	4.6811
398	4.71164
399	4.72214
400	4.73268
401	4.74081
402	4.72136
403	4.69689
404	4.69901
405	4.70368
406	4.69157
407	4.69592
408	4.70226
409	4.69347
410	4.70752
411	4.66764
412	4.69685
413	4.72927
414	4.7055
415	4.7042
416	4.70131
417	4.67971
418	4.64003
419	4.58382
420	4.54864
421	4.65657
422	4.63333
423	4.62676
424	4.6693
425	4.69752
426	4.69587
427	4.68071
428	4.64323
429	4.52183
430	4.48768
431	4.68083
432	4.68256
433	4.69839
434	4.70044
435	4.69803
436	4.70243
437	4.69094
438	4.67872
439	4.69575
440	4.70007
441	4.71911
442	4.71663
443	4.71435
444	4.69381
445	4.6955
446	4.67124
447	4.52169
448	4.4685
449	4.55981
450	4.68439
451	4.68917
452	4.70813
453	4.72858
454	4.71517
455	4.66627
456	4.67428
457	4.54325
458	4.58559
459	4.61931
460	4.64448
461	4.64804
462	4.6705
463	4.6728
464	4.65056
465	4.66751
466	4.68356
467	4.71384
468	4.69636
469	4.66797
470	4.69129
471	4.66151
472	4.65045
473	4.59569
474	4.48348
475	4.58711
476	4.66494
477	4.68919
478	4.6915
479	4.63351
480	4.5213
481	4.43011
482	4.59166
483	4.65241
484	4.67714
485	4.69982
